,preconnect
70817,False
70818,False
70819,False
70820,False
70821,False
70822,False
70823,False
70824,True
70825,False
70826,False
70827,True
70828,False
70829,False
70830,False
70831,True
70832,True
70833,True
70834,False
70835,False
70836,False
70837,True
70838,False
70839,False
70840,False
70841,True
70842,True
70843,True
70844,True
70845,False
70846,False
70847,True
70848,True
70849,False
70850,False
70851,True
70852,False
70853,False
70854,True
70855,False
70856,True
70857,True
70858,False
70859,True
70860,True
70861,True
70862,False
70863,True
70864,True
70865,False
70866,False
70867,False
70868,False
70869,True
70870,True
70871,False
70872,False
70873,True
70874,True
70875,False
70876,False
70877,False
70878,True
70879,True
70880,False
70881,False
70882,True
70883,False
70884,False
70885,True
70886,True
70887,False
70888,False
70889,False
70890,True
70891,False
70892,True
70893,True
70894,False
70895,True
70896,False
70897,True
70898,False
70899,True
70900,True
70901,True
70902,False
70903,True
70904,False
70905,False
70906,False
70907,True
70908,False
70909,True
70910,False
70911,False
70912,True
70913,True
70914,False
70915,False
70916,False
70917,True
70918,True
70919,False
70920,False
70921,True
70922,True
70923,False
70924,True
70925,False
70926,False
70927,False
70928,True
70929,False
70930,False
70931,False
70932,False
70933,False
70934,False
70935,True
70936,True
70937,False
70938,False
70939,False
70940,False
70941,True
70942,False
70943,False
70944,False
70945,False
70946,False
70947,True
70948,False
70949,True
70950,False
70951,False
70952,True
70953,False
70954,False
70955,False
70956,False
70957,False
70958,False
70959,False
70960,False
70961,False
70962,False
70963,False
70964,False
70965,False
70966,False
70967,True
70968,False
70969,False
70970,False
70971,False
70972,False
70973,False
70974,False
70975,False
70976,True
70977,False
70978,False
70979,False
70980,False
70981,True
70982,False
70983,False
70984,False
70985,False
70986,False
70987,False
70988,False
70989,True
70990,False
70991,False
70992,True
70993,True
70994,False
70995,False
70996,False
70997,False
70998,False
70999,True
71000,True
71001,False
71002,False
71003,False
71004,False
71005,False
71006,True
71007,False
71008,False
71009,False
71010,False
71011,False
71012,True
71013,False
71014,True
71015,True
71016,False
71017,False
71018,False
71019,True
71020,False
71021,False
71022,True
71023,True
71024,True
71025,True
71026,False
71027,True
71028,False
71029,False
71030,True
71031,False
71032,False
71033,True
71034,True
71035,True
71036,True
71037,False
71038,True
71039,True
71040,False
71041,False
71042,True
71043,False
71044,False
71045,False
71046,False
71047,False
71048,False
71049,False
71050,False
71051,False
71052,True
71053,True
71054,True
71055,True
71056,False
71057,True
71058,False
71059,False
71060,False
71061,False
71062,False
71063,False
71064,False
71065,False
71066,False
71067,False
71068,False
71069,False
71070,False
71071,False
71072,False
71073,False
71074,True
71075,False
71076,False
71077,False
71078,True
71079,False
71080,False
71081,False
71082,False
71083,False
71084,False
71085,True
71086,True
71087,True
71088,False
71089,True
71090,False
71091,False
71092,False
71093,True
71094,True
71095,True
71096,True
71097,False
71098,False
71099,False
71100,False
71101,False
71102,False
71103,True
71104,False
71105,False
71106,False
71107,False
71108,False
71109,True
71110,True
71111,True
71112,False
71113,False
71114,False
71115,False
71116,False
71117,False
71118,True
71119,False
71120,False
71121,False
71122,True
71123,True
71124,False
71125,True
71126,False
71127,True
71128,True
71129,False
71130,True
71131,True
71132,False
71133,False
71134,False
71135,False
71136,True
71137,False
71138,False
71139,False
71140,False
71141,False
71142,True
71143,False
71144,False
71145,False
71146,True
71147,False
71148,True
71149,False
71150,True
71151,True
71152,False
71153,True
71154,True
71155,False
71156,False
71157,False
71158,False
71159,False
71160,False
71161,True
71162,False
71163,False
71164,True
71165,True
71166,False
71167,False
71168,False
71169,False
71170,False
71171,False
71172,True
71173,True
71174,False
71175,False
71176,False
71177,False
71178,False
71179,True
71180,False
71181,False
71182,False
71183,True
71184,False
71185,True
71186,False
71187,False
71188,False
71189,True
71190,False
71191,False
71192,True
71193,False
71194,False
71195,False
71196,False
71197,True
71198,True
71199,True
71200,False
71201,True
71202,False
71203,False
71204,False
71205,True
71206,True
71207,True
71208,True
71209,False
71210,True
71211,False
71212,False
71213,True
71214,False
71215,False
71216,False
71217,False
71218,False
71219,False
71220,True
71221,False
71222,True
71223,False
71224,True
71225,False
71226,False
71227,False
71228,False
71229,False
71230,False
71231,True
71232,False
71233,False
71234,True
71235,False
71236,False
71237,False
71238,False
71239,False
71240,False
71241,False
71242,False
71243,False
71244,False
71245,False
71246,True
71247,False
71248,False
71249,True
71250,False
71251,True
71252,False
71253,True
71254,False
71255,True
71256,False
71257,False
71258,True
71259,False
71260,True
71261,False
71262,False
71263,False
71264,False
71265,False
71266,True
71267,True
71268,True
71269,False
71270,True
71271,False
71272,False
71273,False
71274,False
71275,False
71276,False
71277,False
71278,False
71279,False
71280,False
71281,True
71282,True
71283,False
71284,False
71285,False
71286,False
71287,False
71288,True
71289,True
71290,False
71291,True
71292,True
71293,False
71294,True
71295,False
71296,True
71297,True
71298,False
71299,False
71300,False
71301,False
71302,False
71303,False
71304,True
71305,False
71306,False
71307,False
71308,False
71309,False
71310,False
71311,True
71312,False
71313,False
71314,False
71315,False
71316,False
71317,True
71318,True
71319,False
71320,False
71321,True
71322,True
71323,False
71324,False
71325,False
71326,False
71327,True
71328,False
71329,False
71330,False
71331,True
71332,True
71333,False
71334,False
71335,False
71336,False
71337,False
71338,False
71339,False
71340,False
71341,True
71342,False
71343,False
71344,False
71345,True
71346,False
71347,True
71348,False
71349,False
71350,False
71351,True
71352,False
71353,False
71354,True
71355,False
71356,True
71357,False
71358,False
71359,
71360,False
71361,True
71362,False
71363,False
71364,False
71365,False
71366,False
71367,False
71368,False
71369,True
71370,False
71371,False
71372,False
71373,False
71374,False
71375,False
71376,False
71377,False
71378,True
71379,False
71380,True
71381,True
71382,False
71383,True
71384,True
71385,False
71386,True
71387,False
71388,False
71389,False
71390,True
71391,False
71392,False
71393,True
71394,True
71395,True
71396,False
71397,False
71398,True
71399,False
71400,False
71401,True
71402,True
71403,False
71404,False
71405,False
71406,False
71407,False
71408,False
71409,False
71410,False
71411,False
71412,False
71413,False
71414,True
71415,False
71416,False
71417,True
71418,True
71419,True
71420,False
71421,True
71422,False
71423,False
71424,True
71425,False
71426,False
71427,True
71428,False
71429,True
71430,False
71431,False
71432,True
71433,True
71434,True
71435,True
71436,True
71437,False
71438,True
71439,True
71440,False
71441,False
71442,True
71443,False
71444,False
71445,False
71446,False
71447,False
71448,False
71449,False
71450,False
71451,False
71452,True
71453,False
71454,True
71455,False
71456,True
71457,True
71458,False
71459,True
71460,False
71461,True
71462,True
71463,False
71464,True
71465,False
71466,True
71467,False
71468,False
71469,True
71470,True
71471,False
71472,False
71473,True
71474,False
71475,False
71476,True
71477,False
71478,False
71479,True
71480,False
71481,False
71482,True
71483,False
71484,False
71485,True
71486,False
71487,False
71488,True
71489,False
71490,False
71491,True
71492,False
71493,False
71494,False
71495,False
71496,True
71497,False
71498,True
71499,True
71500,True
71501,False
71502,False
71503,False
71504,False
71505,True
71506,True
71507,False
71508,False
71509,False
71510,False
71511,False
71512,False
71513,False
71514,True
71515,False
71516,True
71517,False
71518,False
71519,True
71520,True
71521,False
71522,False
71523,False
71524,False
71525,False
71526,False
71527,False
71528,False
71529,False
71530,False
71531,False
71532,False
71533,True
71534,True
71535,True
71536,False
71537,False
71538,False
71539,True
71540,True
71541,False
71542,False
71543,False
71544,True
71545,True
71546,False
71547,True
71548,False
71549,False
71550,False
71551,False
71552,False
71553,False
71554,True
71555,True
71556,False
71557,True
71558,False
71559,True
71560,True
71561,False
71562,False
71563,True
71564,False
71565,False
71566,False
71567,False
71568,True
71569,True
71570,False
71571,True
71572,False
71573,False
71574,False
71575,False
71576,True
71577,True
71578,True
71579,False
71580,False
71581,False
71582,False
71583,False
71584,True
71585,False
71586,False
71587,False
71588,False
71589,False
71590,False
71591,False
71592,False
71593,False
71594,True
71595,True
71596,True
71597,False
71598,False
71599,False
71600,True
71601,False
71602,False
71603,False
71604,False
71605,False
71606,True
71607,True
71608,True
71609,False
71610,True
71611,True
71612,False
71613,False
71614,False
71615,False
71616,True
71617,False
71618,False
71619,True
71620,False
71621,False
71622,False
71623,True
71624,False
71625,False
71626,True
71627,False
71628,False
71629,False
71630,False
71631,False
71632,True
71633,True
71634,False
71635,False
71636,False
71637,False
71638,True
71639,False
71640,True
71641,False
71642,False
71643,True
71644,False
71645,False
71646,False
71647,False
71648,False
71649,False
71650,True
71651,True
71652,False
71653,True
71654,False
71655,False
71656,False
71657,False
71658,True
71659,False
71660,False
71661,False
71662,False
71663,False
71664,False
71665,True
71666,False
71667,False
71668,False
71669,False
71670,True
71671,False
71672,False
71673,False
71674,False
71675,True
71676,True
71677,False
71678,True
71679,False
71680,False
71681,True
71682,False
71683,False
71684,True
71685,False
71686,False
71687,True
71688,True
71689,False
71690,False
71691,False
71692,False
71693,False
71694,False
71695,False
71696,True
71697,False
71698,True
71699,False
71700,True
71701,True
71702,False
71703,True
71704,False
71705,False
71706,False
71707,False
71708,False
71709,False
71710,False
71711,True
71712,False
71713,False
71714,False
71715,False
71716,True
71717,True
71718,False
71719,False
71720,False
71721,False
71722,False
71723,True
71724,False
71725,True
71726,False
71727,False
71728,True
71729,True
71730,False
71731,False
71732,False
71733,False
71734,False
71735,True
71736,True
71737,False
71738,True
71739,True
71740,True
71741,True
71742,True
71743,False
71744,True
71745,True
71746,False
71747,True
71748,False
71749,True
71750,False
71751,False
71752,False
71753,False
71754,False
71755,False
71756,False
71757,False
71758,False
71759,False
71760,True
71761,False
71762,False
71763,False
71764,False
71765,False
71766,False
71767,True
71768,True
71769,False
71770,False
71771,False
71772,False
71773,True
71774,False
71775,True
71776,False
71777,False
71778,True
71779,True
71780,False
71781,False
71782,False
71783,False
71784,False
71785,True
71786,False
71787,False
71788,False
71789,False
71790,False
71791,False
71792,False
71793,False
71794,False
71795,True
71796,False
71797,False
71798,False
71799,False
71800,False
71801,False
71802,True
71803,True
71804,False
71805,False
71806,True
71807,False
71808,False
71809,True
71810,True
71811,True
71812,True
71813,False
71814,True
71815,False
71816,False
71817,False
71818,False
71819,True
71820,False
71821,True
71822,False
71823,False
71824,True
71825,False
71826,False
71827,False
71828,False
71829,True
71830,False
71831,False
71832,False
71833,False
71834,True
71835,True
71836,False
71837,True
71838,True
71839,True
71840,True
71841,False
71842,False
71843,True
71844,True
71845,False
71846,True
71847,True
71848,False
71849,False
71850,True
71851,True
71852,True
71853,False
71854,False
71855,False
71856,True
71857,True
71858,False
71859,False
71860,True
71861,False
71862,True
71863,False
71864,True
71865,False
71866,False
71867,False
71868,False
71869,False
71870,True
71871,False
71872,False
71873,False
71874,False
71875,False
71876,False
71877,False
71878,False
71879,False
71880,True
71881,False
71882,False
71883,True
71884,True
71885,False
71886,False
71887,False
71888,False
71889,False
71890,False
71891,True
71892,False
71893,False
71894,False
71895,False
71896,False
71897,False
71898,True
71899,False
71900,True
71901,False
71902,False
71903,True
71904,True
71905,False
71906,False
71907,False
71908,True
71909,True
71910,True
71911,True
71912,True
71913,True
71914,False
71915,False
71916,False
71917,True
71918,False
71919,False
71920,False
71921,False
71922,False
71923,False
71924,True
71925,False
71926,False
71927,True
71928,False
71929,False
71930,False
71931,False
71932,False
71933,False
71934,True
71935,False
71936,False
71937,False
71938,True
71939,True
71940,True
71941,True
71942,False
71943,False
71944,False
71945,False
71946,False
71947,True
71948,False
71949,True
71950,False
71951,True
71952,False
71953,False
71954,False
71955,False
71956,False
71957,False
71958,False
71959,True
71960,True
71961,True
71962,True
71963,False
71964,False
71965,True
71966,False
71967,False
71968,False
71969,False
71970,False
71971,False
71972,False
71973,False
71974,False
71975,False
71976,False
71977,False
71978,False
71979,False
71980,True
71981,True
71982,False
71983,False
71984,True
71985,False
71986,False
71987,True
71988,True
71989,True
71990,False
71991,True
71992,False
71993,False
71994,False
71995,True
71996,False
71997,True
71998,False
71999,False
72000,True
72001,True
72002,False
72003,True
72004,True
72005,False
72006,False
72007,True
72008,False
72009,False
72010,False
72011,True
72012,False
72013,False
72014,True
72015,False
72016,True
72017,False
72018,False
72019,False
72020,False
72021,False
72022,True
72023,True
72024,False
72025,True
72026,False
72027,False
72028,False
72029,False
72030,False
72031,True
72032,False
72033,True
72034,False
72035,False
72036,False
72037,False
72038,False
72039,False
72040,False
72041,False
72042,True
72043,False
72044,True
72045,True
72046,False
72047,True
72048,False
72049,False
72050,False
72051,False
72052,False
72053,False
72054,True
72055,True
72056,True
72057,False
72058,False
72059,False
72060,False
72061,False
72062,True
72063,False
72064,True
72065,True
72066,True
72067,True
72068,True
72069,False
72070,False
72071,False
72072,False
72073,False
72074,True
72075,True
72076,True
72077,False
72078,False
72079,False
72080,False
72081,False
72082,False
72083,True
72084,False
72085,False
72086,True
72087,False
72088,False
72089,False
72090,False
72091,True
72092,False
72093,False
72094,False
72095,False
72096,False
72097,False
72098,True
72099,False
72100,False
72101,True
72102,False
72103,False
72104,False
72105,True
72106,True
72107,True
72108,False
72109,False
72110,True
72111,False
72112,True
72113,False
72114,False
72115,False
72116,True
72117,True
72118,True
72119,False
72120,False
72121,False
72122,True
72123,False
72124,True
72125,False
72126,False
72127,False
72128,False
72129,False
72130,False
72131,False
72132,False
72133,True
72134,True
72135,False
72136,False
72137,True
72138,True
72139,True
72140,False
72141,False
72142,False
72143,False
72144,False
72145,False
72146,True
72147,True
72148,True
72149,False
72150,False
72151,True
72152,False
72153,False
72154,True
72155,False
72156,False
72157,False
72158,False
72159,True
72160,False
72161,True
72162,True
72163,True
72164,False
72165,True
72166,False
72167,False
72168,False
72169,False
72170,True
72171,True
72172,True
72173,True
72174,False
72175,False
72176,True
72177,True
72178,True
72179,True
72180,True
72181,False
72182,True
72183,False
72184,True
72185,False
72186,False
72187,True
72188,False
72189,True
72190,True
72191,True
72192,True
72193,False
72194,False
72195,True
72196,False
72197,False
72198,False
72199,False
72200,True
72201,False
72202,False
72203,False
72204,False
72205,False
72206,False
72207,False
72208,True
72209,True
72210,False
72211,False
72212,True
72213,False
72214,False
72215,True
72216,False
72217,False
72218,
72219,False
72220,False
72221,True
72222,False
72223,True
72224,False
72225,False
72226,False
72227,False
72228,False
72229,False
72230,True
72231,False
72232,False
72233,False
72234,False
72235,True
72236,False
72237,False
72238,False
72239,True
72240,False
72241,False
72242,True
72243,True
72244,False
72245,False
72246,False
72247,False
72248,False
72249,False
72250,False
72251,False
72252,False
72253,True
72254,False
72255,False
72256,True
72257,True
72258,False
72259,False
72260,False
72261,False
72262,False
72263,False
72264,True
72265,False
72266,False
72267,True
72268,False
72269,False
72270,False
72271,False
72272,False
72273,True
72274,False
72275,False
72276,False
72277,True
72278,False
72279,False
72280,False
72281,False
72282,True
72283,False
72284,False
72285,True
72286,False
72287,True
72288,False
72289,False
72290,False
72291,False
72292,False
72293,False
72294,False
72295,True
72296,False
72297,True
72298,True
72299,False
72300,False
72301,False
72302,False
72303,False
72304,False
72305,False
72306,False
72307,False
72308,False
72309,True
72310,False
72311,False
72312,False
72313,True
72314,False
72315,True
72316,True
72317,True
72318,True
72319,False
72320,False
72321,False
72322,False
72323,False
72324,False
72325,False
72326,True
72327,True
72328,False
72329,False
72330,False
72331,False
72332,True
72333,False
72334,True
72335,False
72336,False
72337,True
72338,False
72339,True
72340,True
72341,False
72342,False
72343,False
72344,False
72345,False
72346,False
72347,True
72348,True
72349,False
72350,False
72351,True
72352,True
72353,False
72354,False
72355,False
72356,False
72357,False
72358,False
72359,False
72360,False
72361,False
72362,False
72363,True
72364,True
72365,False
72366,False
72367,False
72368,False
72369,True
72370,False
72371,False
72372,False
72373,False
72374,True
72375,False
72376,True
72377,False
72378,False
72379,False
72380,True
72381,False
72382,False
72383,True
72384,True
72385,True
72386,True
72387,True
72388,False
72389,False
72390,True
72391,True
72392,False
72393,False
72394,False
72395,True
72396,False
72397,True
72398,False
72399,True
72400,True
72401,False
72402,True
72403,False
72404,False
72405,False
72406,False
72407,False
72408,False
72409,True
72410,False
72411,False
72412,False
72413,False
72414,True
72415,True
72416,False
72417,False
72418,False
72419,True
72420,True
72421,False
72422,False
72423,True
72424,False
72425,False
72426,False
72427,False
72428,False
72429,False
72430,False
72431,False
72432,False
72433,False
72434,False
72435,False
72436,False
72437,False
72438,True
72439,True
72440,False
72441,False
72442,False
72443,False
72444,False
72445,False
72446,False
72447,True
72448,False
72449,False
72450,False
72451,False
72452,True
72453,False
72454,False
72455,True
72456,True
72457,True
72458,False
72459,True
72460,False
72461,False
72462,False
72463,False
72464,False
72465,False
72466,False
72467,True
72468,False
72469,False
72470,False
72471,True
72472,False
72473,False
72474,False
72475,False
72476,True
72477,True
72478,False
72479,False
72480,False
72481,True
72482,True
72483,False
72484,False
72485,False
72486,False
72487,True
72488,False
72489,False
72490,False
72491,False
72492,False
72493,False
72494,False
72495,False
72496,False
72497,False
72498,True
72499,False
72500,False
72501,False
72502,False
72503,True
72504,False
72505,False
72506,False
72507,False
72508,False
72509,False
72510,True
72511,False
72512,False
72513,False
72514,True
72515,False
72516,False
72517,False
72518,False
72519,True
72520,True
72521,False
72522,False
72523,False
72524,False
72525,False
72526,False
72527,True
72528,False
72529,True
72530,False
72531,False
72532,False
72533,False
72534,True
72535,False
72536,True
72537,False
72538,False
72539,False
72540,True
72541,True
72542,False
72543,False
72544,False
72545,False
72546,False
72547,False
72548,False
72549,True
72550,False
72551,True
72552,True
72553,True
72554,False
72555,True
72556,False
72557,False
72558,False
72559,False
72560,False
72561,False
72562,False
72563,False
72564,True
72565,False
72566,False
72567,True
72568,False
72569,False
72570,False
72571,False
72572,False
72573,False
72574,False
72575,True
72576,False
72577,False
72578,False
72579,False
72580,False
72581,False
72582,True
72583,
72584,False
72585,False
72586,False
72587,False
72588,False
72589,False
72590,True
72591,False
72592,False
72593,False
72594,False
72595,False
72596,False
72597,False
72598,False
72599,True
72600,True
72601,False
72602,True
72603,False
72604,False
72605,False
72606,False
72607,False
72608,False
72609,False
72610,False
72611,True
72612,False
72613,True
72614,False
72615,False
72616,False
72617,False
72618,False
72619,True
72620,True
72621,False
72622,False
72623,False
72624,False
72625,False
72626,False
72627,False
72628,True
72629,True
72630,True
72631,False
72632,False
72633,True
72634,True
72635,False
72636,True
72637,False
72638,False
72639,True
72640,False
72641,False
72642,False
72643,False
72644,False
72645,False
72646,False
72647,False
72648,False
72649,False
72650,True
72651,False
72652,False
72653,True
72654,True
72655,False
72656,False
72657,True
72658,False
72659,False
72660,False
72661,False
72662,False
72663,True
72664,False
72665,False
72666,False
72667,False
72668,True
72669,True
72670,False
72671,True
72672,False
72673,False
72674,False
72675,False
72676,False
72677,True
72678,False
72679,False
72680,False
72681,True
72682,False
72683,False
72684,False
72685,False
72686,False
72687,True
72688,True
72689,False
72690,False
72691,True
72692,False
72693,False
72694,True
72695,False
72696,False
72697,True
72698,False
72699,False
72700,True
72701,False
72702,True
72703,False
72704,True
72705,False
72706,False
72707,True
72708,False
72709,False
72710,False
72711,True
72712,False
72713,True
72714,False
72715,False
72716,True
72717,False
72718,True
72719,False
72720,False
72721,True
72722,False
72723,False
72724,True
72725,True
72726,False
72727,False
72728,True
72729,False
72730,False
72731,False
72732,False
72733,False
72734,True
72735,False
72736,False
72737,True
72738,False
72739,False
72740,False
72741,False
72742,True
72743,True
72744,True
72745,False
72746,False
72747,False
72748,False
72749,False
72750,True
72751,False
72752,False
72753,False
72754,False
72755,True
72756,False
72757,False
72758,False
72759,False
72760,False
72761,False
72762,False
72763,False
72764,False
72765,True
72766,True
72767,True
72768,False
72769,True
72770,False
72771,False
72772,False
72773,False
72774,True
72775,False
72776,True
72777,False
72778,False
72779,False
72780,True
72781,True
72782,True
72783,False
72784,True
72785,True
72786,False
72787,False
72788,False
72789,False
72790,False
72791,False
72792,True
72793,False
72794,False
72795,False
72796,True
72797,False
72798,True
72799,False
72800,False
72801,True
72802,True
72803,False
72804,True
72805,False
72806,True
72807,True
72808,False
72809,True
72810,True
72811,False
72812,False
72813,False
72814,False
72815,False
72816,True
72817,False
72818,True
72819,False
72820,False
72821,False
72822,False
72823,False
72824,False
72825,True
72826,False
72827,False
72828,True
72829,True
72830,False
72831,False
72832,False
72833,False
72834,False
72835,True
72836,False
72837,False
72838,True
72839,True
72840,False
72841,False
72842,False
72843,False
72844,False
72845,False
72846,True
72847,False
72848,True
72849,False
72850,False
72851,True
72852,False
72853,False
72854,False
72855,True
72856,False
72857,False
72858,False
72859,True
72860,False
72861,False
72862,False
72863,False
72864,True
72865,False
72866,False
72867,False
72868,False
72869,False
72870,False
72871,False
72872,True
72873,False
72874,True
72875,False
72876,False
72877,True
72878,False
72879,False
72880,False
72881,False
72882,False
72883,False
72884,False
72885,False
72886,False
72887,False
72888,False
72889,True
72890,True
72891,False
72892,True
72893,False
72894,False
72895,False
72896,False
72897,False
72898,False
72899,False
72900,True
72901,False
72902,False
72903,False
72904,False
72905,False
72906,True
72907,False
72908,True
72909,False
72910,False
72911,True
72912,True
72913,False
72914,False
72915,True
72916,True
72917,False
72918,False
72919,False
72920,True
72921,False
72922,False
72923,False
72924,True
72925,False
72926,False
72927,False
72928,True
72929,False
72930,True
72931,False
72932,False
72933,False
72934,False
72935,False
72936,False
72937,False
72938,False
72939,True
72940,False
72941,False
72942,False
72943,True
72944,False
72945,True
72946,True
72947,False
72948,True
72949,True
72950,False
72951,False
72952,True
72953,False
72954,False
72955,False
72956,True
72957,False
72958,True
72959,False
72960,False
72961,False
72962,True
72963,True
72964,True
72965,True
72966,True
72967,False
72968,False
72969,False
72970,True
72971,True
72972,True
72973,False
72974,False
72975,False
72976,False
72977,False
72978,True
72979,False
72980,True
72981,True
72982,False
72983,True
72984,True
72985,False
72986,False
72987,False
72988,False
72989,True
72990,False
72991,True
72992,False
72993,False
72994,True
72995,False
72996,True
72997,False
72998,False
72999,False
73000,True
73001,False
73002,False
73003,True
73004,False
73005,True
73006,False
73007,False
73008,False
73009,False
73010,True
73011,False
73012,False
73013,False
73014,False
73015,False
73016,True
73017,False
73018,False
73019,True
73020,False
73021,False
73022,False
73023,False
73024,True
73025,False
73026,True
73027,True
73028,False
73029,False
73030,True
73031,False
73032,False
73033,True
73034,False
73035,False
73036,False
73037,False
73038,True
73039,False
73040,True
73041,True
73042,False
73043,True
73044,False
73045,True
73046,False
73047,False
73048,False
73049,False
73050,False
73051,False
73052,False
73053,False
73054,True
73055,False
73056,True
73057,False
73058,True
73059,False
73060,True
73061,False
73062,True
73063,True
73064,False
73065,False
73066,True
73067,False
73068,True
73069,False
73070,False
73071,False
73072,False
73073,True
73074,False
73075,True
73076,False
73077,True
73078,True
73079,False
73080,False
73081,True
73082,True
73083,False
73084,False
73085,True
73086,True
73087,False
73088,True
73089,True
73090,True
73091,False
73092,False
73093,False
73094,True
73095,True
73096,True
73097,True
73098,False
73099,True
73100,False
73101,False
73102,True
73103,False
73104,False
73105,False
73106,False
73107,False
73108,False
73109,False
73110,False
73111,True
73112,False
73113,True
73114,False
73115,False
73116,False
73117,False
73118,True
73119,False
73120,True
73121,False
73122,False
73123,False
73124,True
73125,False
73126,True
73127,False
73128,True
73129,False
73130,True
73131,False
73132,False
73133,False
73134,False
73135,False
73136,True
73137,False
73138,True
73139,True
73140,True
73141,False
73142,True
73143,True
73144,True
73145,False
73146,True
73147,False
73148,True
73149,True
73150,False
73151,False
73152,False
73153,False
73154,False
73155,False
73156,False
73157,True
73158,True
73159,True
73160,False
73161,False
73162,False
73163,False
73164,False
73165,True
73166,False
73167,False
73168,False
73169,False
73170,True
73171,True
73172,True
73173,True
73174,False
73175,False
73176,False
73177,False
73178,False
73179,False
73180,False
73181,False
73182,False
73183,False
73184,True
73185,False
73186,True
73187,True
73188,False
73189,True
73190,True
73191,False
73192,False
73193,False
73194,True
73195,False
73196,True
73197,False
73198,True
73199,False
73200,False
73201,False
73202,False
73203,False
73204,False
73205,False
73206,False
73207,True
73208,True
73209,True
73210,True
73211,True
73212,False
73213,True
73214,False
73215,False
73216,False
73217,True
73218,True
73219,True
73220,False
73221,False
73222,False
73223,False
73224,False
73225,False
73226,False
73227,False
73228,True
73229,False
73230,False
73231,True
73232,True
73233,False
73234,False
73235,False
73236,False
73237,True
73238,True
73239,True
73240,True
73241,True
73242,False
73243,False
73244,True
73245,False
73246,False
73247,False
73248,True
73249,True
73250,False
73251,False
73252,True
73253,False
73254,False
73255,True
73256,False
73257,False
73258,False
73259,False
73260,True
73261,False
73262,True
73263,True
73264,False
73265,False
73266,False
73267,False
73268,False
73269,False
73270,True
73271,False
73272,True
73273,False
73274,False
73275,False
73276,False
73277,False
73278,False
73279,False
73280,True
73281,True
73282,False
73283,False
73284,True
73285,True
73286,False
73287,True
73288,False
73289,False
73290,False
73291,False
73292,True
73293,False
73294,False
73295,False
73296,False
73297,True
73298,False
73299,False
73300,False
73301,False
73302,False
73303,True
73304,False
73305,False
73306,False
73307,True
73308,False
73309,False
73310,False
73311,True
73312,False
73313,False
73314,True
73315,False
73316,True
73317,False
73318,True
73319,False
73320,False
73321,False
73322,False
73323,False
73324,True
73325,False
73326,False
73327,False
73328,False
73329,False
73330,True
73331,True
73332,False
73333,False
73334,True
73335,False
73336,False
73337,True
73338,False
73339,False
73340,False
73341,False
73342,False
73343,True
73344,False
73345,True
73346,True
73347,False
73348,False
73349,True
73350,False
73351,False
73352,False
73353,False
73354,True
73355,False
73356,False
73357,False
73358,True
73359,True
73360,False
73361,False
73362,True
73363,False
73364,False
73365,False
73366,True
73367,False
73368,True
73369,True
73370,False
73371,False
73372,True
73373,False
73374,True
73375,False
73376,True
73377,False
73378,True
73379,False
73380,False
73381,False
73382,False
73383,False
73384,False
73385,False
73386,True
73387,False
73388,False
73389,False
73390,False
73391,True
73392,True
73393,False
73394,False
73395,True
73396,False
73397,True
73398,False
73399,False
73400,True
73401,True
73402,False
73403,False
73404,False
73405,True
73406,True
73407,False
73408,False
73409,True
73410,False
73411,False
73412,False
73413,False
73414,False
73415,False
73416,True
73417,False
73418,True
73419,True
73420,False
73421,False
73422,False
73423,True
73424,False
73425,False
73426,False
73427,False
73428,True
73429,True
73430,False
73431,False
73432,False
73433,False
73434,False
73435,False
73436,False
73437,False
73438,False
73439,False
73440,True
73441,False
73442,False
73443,False
73444,True
73445,False
73446,False
73447,False
73448,False
73449,False
73450,False
73451,True
73452,False
73453,False
73454,False
73455,False
73456,False
73457,False
73458,False
73459,False
73460,False
73461,True
73462,False
73463,False
73464,True
73465,False
73466,False
73467,False
73468,True
73469,True
73470,False
73471,False
73472,False
73473,False
73474,False
73475,False
73476,True
73477,False
73478,False
73479,False
73480,True
73481,False
73482,False
73483,True
73484,True
73485,False
73486,True
73487,False
73488,False
73489,False
73490,False
73491,True
73492,False
73493,False
73494,False
73495,True
73496,True
73497,False
73498,True
73499,False
73500,False
73501,False
73502,False
73503,True
73504,True
73505,True
73506,False
73507,False
73508,True
73509,True
73510,False
73511,True
73512,False
73513,False
73514,False
73515,True
73516,False
73517,False
73518,False
73519,False
73520,False
73521,False
73522,False
73523,False
73524,False
73525,False
73526,False
73527,False
73528,False
73529,False
73530,False
73531,False
73532,True
73533,False
73534,False
73535,True
73536,True
73537,False
73538,False
73539,False
73540,False
73541,True
73542,True
73543,False
73544,False
73545,False
73546,True
73547,True
73548,False
73549,False
73550,True
73551,True
73552,False
73553,True
73554,True
73555,False
73556,True
73557,False
73558,False
73559,True
73560,False
73561,False
73562,False
73563,True
73564,False
73565,False
73566,True
73567,False
73568,False
73569,False
73570,False
73571,False
73572,False
73573,False
73574,True
73575,True
73576,True
73577,False
73578,False
73579,True
73580,True
73581,False
73582,False
73583,False
73584,False
73585,False
73586,True
73587,False
73588,True
73589,False
73590,False
73591,False
73592,False
73593,True
73594,False
73595,True
73596,False
73597,False
73598,False
73599,True
73600,False
73601,True
73602,True
73603,True
73604,False
73605,False
73606,True
73607,False
73608,False
73609,False
73610,False
73611,True
73612,False
73613,False
73614,False
73615,False
